-4.297941703950937,-2.794210748606832,0.5712513600277058,-2.164239965762893,2.191971369372601,-0.1912173057052815,-0.3314201163926772,0.05912567409183871,-0.9829713335686155,-1.62487840482118,3.027529661656928,1.484507074199971,0.7969407575164456,0.2346368036548277,-2.325195491064427,-0.908497809505674,4.163259434440999,0.02147428701607687,2.766451972974476,-0.7698201963620745,1.92736394106351,-2.480767473957108,-1.851499646825399,-1.136414656228968,-2.127442452933235,1.498116214877578
-1.449584302567532,1.677279368463635,0.1631758239972223,-2.2666062194752,-0.636099494696469,-3.468548495232257,1.215519686058812,2.037078205223743,-0.7343684796272505,1.757929118205873,-2.696316644522203,0.8338217230764033,2.662824359954886,1.316856507278949,3.315233785570052,-2.022154807110023,-2.366320253120694,0.9970848267423276,-3.583438704246515,-1.004839308581572,-1.031205989701582,-0.02125655164732825,3.027366775336294,-4.952843724543729,-2.170383073924788,2.150218211218931
-2.612039619159316,0.4827488558226142,0.6102554685037019,2.386415463663849,-1.368078061399803,-2.681583953464481,1.813575309679461,-3.671662985146775,-1.349568160250653,-4.187866853945165,-0.251193492588569,-3.163047569710266,-2.690119203927528,3.153598156991517,-0.5339450331864293,-0.8543174595216095,-1.374249745424245,-3.039292558092534,3.791102315498818,-1.66472852214208,0.5903963671226046,-2.354617373522303,2.733841509999445,1.768099258412768,0.289578629009903,-2.726316967693414
-5.160377966717272,1.282144405235733,-1.706626188364814,1.03208083661558,4.140515464655922,0.185851059090406,-2.90025034771925,-0.7232403573032311,-2.872252351061146,-3.272418605431396,-1.604922325288689,2.02766410224054,-2.545676711371168,2.752226812385355,1.447413236968112,-2.922423401725778,1.537179351268868,-0.6291296518205802,0.01232006975652691,3.203977063677614,-3.126712957382668,2.433861013646525,-0.1216755575903419,-1.013427105765651,1.868011979695932,-0.9437928394438635
-3.154968118771068,-0.1531865939161262,2.628722958845958,-3.226591334660928,0.8989312904907115,-2.104935489550154,3.605292252979192,-2.532677563113833,2.933538689417327,1.508161239598536,1.327283126170295,-2.106354946762497,-1.506539936787172,-1.433053848839826,-0.6896565239716659,2.577609226828399,0.9192188184680765,4.414607273163265,-2.851160808926189,3.184118925065279,-3.717414577430702,-2.75234476103546,-2.692791665449151,-0.7834200609903285,-0.7674743756989086,-1.158103582776344
-5.792538534978217,0.2069277955690424,-4.361848397851461,1.340007405832979,-0.02776451287215811,2.571083695447538,0.02891321139979618,-1.842285541581224,-0.547360655790487,-2.17075069688883,1.199903353115426,-0.4883845871811395,2.936597448107696,-1.536911126220727,1.661079159675513,2.327610395555552,-0.09059790043409047,-0.3787682335062812,-1.161443122918892,-0.3432929563012994,3.16260820037102,1.499082830095457,-2.036557631594448,-0.3396820463565279,-3.912832395807756,-0.9631514614533733
-1.471857395394264,-1.763495577091354,0.3033417412236906,-2.937331102980773,-3.109814318952617,1.468055402460913,-2.17213999144732,1.841930477801744,3.426874124531201,-1.915322974852379,-1.59044726302212,-0.8847904688987568,-1.377072266874512,1.829685269945853,-3.086733099092334,-0.03827512674492162,-2.310716947628874,0.2196112481818184,2.184934311423063,1.315475007878569,-1.737322552975071,2.922588679303515,-0.93915897046682,-0.8263290968243708,0.8810796854742114,3.365192355270796
-4.980352450382296,2.436619562891869,1.494223199080328,1.883137949435478,0.5273966261270404,2.133683590354682,0.0195315035356504,-1.26301958249216,-1.859961641110474,1.542250361932053,-3.527930692156615,3.424420543693905,-3.57086166946099,-3.500468758754101,-3.449730995814238,-2.570265526865814,-2.160375679730959,-3.262772113965809,-2.880892525178364,-1.846373885882065,2.812401434629559,-0.6976752713318278,-3.810139422575747,-0.7204536683459013,0.1248873455212897,0.3960532802170956
-5.446317300743598,-4.272086797667678,0.6743287083082874,-0.5719145186714112,-4.049783868349684,2.348393517893492,2.270909667290243,-0.485621014342333,-3.225973069971475,3.340190543350449,2.500616670419431,0.1677944469782246,-1.08679360203576,-3.185352903674496,3.095786032432124,-0.2660480429987748,2.593121732272839,0.2270379181102611,0.2332095202951857,-2.920192522783036,-1.068915969444496,1.08747699904674,0.7583714262070209,-0.3018674948704348,0.1165847618274436,-4.959630247437959
-4.078293446401523,1.269189244586231,-3.293509004802056,0.603634202530954,-0.8965931372225695,0.03372965528509046,-4.435316087774776,2.282948678082898,0.1258619405312169,0.9253818568272543,-1.544709736222094,-1.042901258623355,-1.868974952557497,-1.812633377530416,-0.4294474992448501,2.530193098970213,0.3805574817975388,0.4197330676833013,-1.284290814677898,-1.141896055429919,0.9126563695885553,-2.580454232586384,1.521659364299111,0.7298607146437144,1.896847055931167,-1.212462909233263
